2022-04-06 16:22:01,252-INFO-my_log.py-hhj-日志信息：====所有用例的前置操作：启动对戏APP(setUp)====
2022-04-06 16:22:01,254-INFO-my_log.py-hhj-日志信息：_______________D:\JetBrains\PyCharm\PycharmProjects\Duixi_Framework_V1\Common\desired_caps.yaml_________________
2022-04-06 16:22:01,254-INFO-my_log.py-hhj-日志信息：_______________D:\JetBrains\PyCharm\PycharmProjects\Duixi_Framework_V1\Common\desired_caps.yaml_________________
2022-04-06 16:22:01,256-INFO-my_log.py-hhj-日志信息：<built-in method values of dict object at 0x000001A3B058C640>
2022-04-06 16:22:01,256-INFO-my_log.py-hhj-日志信息：<built-in method values of dict object at 0x000001A3B058C640>
2022-04-06 16:22:01,256-INFO-my_log.py-hhj-日志信息：<built-in method values of dict object at 0x000001A3B058C640>
2022-04-06 16:22:19,334-INFO-my_log.py-hhj-日志信息：****正常用例——查看用户协议****
2022-04-06 16:22:19,334-INFO-my_log.py-hhj-日志信息：****正常用例——查看用户协议****
2022-04-06 16:22:19,334-INFO-my_log.py-hhj-日志信息：****正常用例——查看用户协议****
2022-04-06 16:22:19,334-INFO-my_log.py-hhj-日志信息：****正常用例——查看用户协议****
2022-04-06 16:22:24,338-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议等待元素('accessibility id', '《用户协议》')可见
2022-04-06 16:22:24,338-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议等待元素('accessibility id', '《用户协议》')可见
2022-04-06 16:22:24,338-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议等待元素('accessibility id', '《用户协议》')可见
2022-04-06 16:22:24,338-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议等待元素('accessibility id', '《用户协议》')可见
2022-04-06 16:22:24,338-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议等待元素('accessibility id', '《用户协议》')可见
2022-04-06 16:22:24,391-INFO-my_log.py-hhj-日志信息：('accessibility id', '《用户协议》')元素等待结束，等待时长为：0:00:00.049104毫秒
2022-04-06 16:22:24,391-INFO-my_log.py-hhj-日志信息：('accessibility id', '《用户协议》')元素等待结束，等待时长为：0:00:00.049104毫秒
2022-04-06 16:22:24,391-INFO-my_log.py-hhj-日志信息：('accessibility id', '《用户协议》')元素等待结束，等待时长为：0:00:00.049104毫秒
2022-04-06 16:22:24,391-INFO-my_log.py-hhj-日志信息：('accessibility id', '《用户协议》')元素等待结束，等待时长为：0:00:00.049104毫秒
2022-04-06 16:22:24,391-INFO-my_log.py-hhj-日志信息：('accessibility id', '《用户协议》')元素等待结束，等待时长为：0:00:00.049104毫秒
2022-04-06 16:22:24,391-INFO-my_log.py-hhj-日志信息：('accessibility id', '《用户协议》')元素等待结束，等待时长为：0:00:00.049104毫秒
2022-04-06 16:22:24,394-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议查找元素：('accessibility id', '《用户协议》')
2022-04-06 16:22:24,394-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议查找元素：('accessibility id', '《用户协议》')
2022-04-06 16:22:24,394-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议查找元素：('accessibility id', '《用户协议》')
2022-04-06 16:22:24,394-INFO-my_log.py-hhj-日志信息：引导页_查看用户协议查找元素：('accessibility id', '《用户协议》')
